star_x_au,star_z_au,planet_x_au,planet_z_au
-4.597020139925812610e-05,-1.018682087531543918e-04,1.844542415233994814e-01,4.087435471016566124e-01
-4.538826388715064947e-05,-1.018925396742495227e-04,1.821192323404392799e-01,4.088411742918703351e-01
-4.480343375739929290e-05,-1.019103768512364603e-04,1.797726166041623552e-01,4.089127455021739910e-01
-4.421573129277681861e-05,-1.019216805011838881e-04,1.774144756986686944e-01,4.089581011045866354e-01
-4.362517692561492937e-05,-1.019264101442425157e-04,1.750448916081596973e-01,4.089770786747624620e-01
-4.303179124832602365e-05,-1.019245245887261049e-04,1.726639469591562670e-01,4.089695129321282985e-01
-4.243559502423988446e-05,-1.019159819157712288e-04,1.702717250639809998e-01,4.089352356783311770e-01
-4.183660919877113109e-05,-1.019007394635609100e-04,1.678683099655671196e-01,4.088740757339360266e-01
-4.123485491093408997e-05,-1.018787538110969197e-04,1.654537864836616301e-01,4.087858588733131460e-01
-4.063035350522228265e-05,-1.018499807615053007e-04,1.630282402624914917e-01,4.086704077576515104e-01
-4.002312654387098955e-05,-1.018143753248582268e-04,1.605917578199669016e-01,4.085275418660317404e-01
-3.941319581952186973e-05,-1.017718917004953148e-04,1.581444265984977282e-01,4.083570774244914547e-01
-3.880058336830985715e-05,-1.017224832588267946e-04,1.556863350175039795e-01,4.081588273330101213e-01
-3.818531148339324475e-05,-1.016661025225995259e-04,1.532175725277055978e-01,4.079326010903402411e-01
-3.756740272894945387e-05,-1.016027011476071580e-04,1.507382296672796496e-01,4.076782047166070955e-01
-3.694687995465963641e-05,-1.015322299028241168e-04,1.482483981199793355e-01,4.073954406735963985e-01
-3.632376631070665356e-05,-1.014546386499424275e-04,1.457481707753133515e-01,4.070841077826473087e-01
-3.569808526331238411e-05,-1.013698763222900675e-04,1.432376417908886590e-01,4.067440011400619837e-01
-3.506986061084154196e-05,-1.012778909031077285e-04,1.407169066570268801e-01,4.063749120299419704e-01
-3.443911650050062573e-05,-1.011786294031608420e-04,1.381860622637682279e-01,4.059766278343570622e-01
-3.380587744566237172e-05,-1.010720378376619153e-04,1.356452069703852625e-01,4.055489319407468707e-01
-3.317016834384733503e-05,-1.009580612024778778e-04,1.330944406775338984e-01,4.050916036464531356e-01
-3.253201449539639209e-05,-1.008366434495956969e-04,1.305338649021761666e-01,4.046044180602764162e-01
-3.189144162286966538e-05,-1.007077274618183195e-04,1.279635828554177568e-01,4.040871460009439753e-01
-3.124847589120914663e-05,-1.005712550266619890e-04,1.253836995234101359e-01,4.035395538923738923e-01
-3.060314392870470030e-05,-1.004271668094247860e-04,1.227943217514762264e-01,4.029614036556126155e-01
-2.995547284880525001e-05,-1.002754023253947042e-04,1.201955583316270115e-01,4.023524525973209975e-01
-2.930549027281924805e-05,-1.001158999111644124e-04,1.175875200936467302e-01,4.017124532946754756e-01
-2.865322435355128556e-05,-9.994859669501825108e-05,1.149703199999340120e-01,4.010411534765467301e-01
-2.799870379992417820e-05,-9.977342856635581961e-05,1.123440732442973905e-01,4.003382959008122688e-01
-2.734195790263889756e-05,-9.959033014411430385e-05,1.097088973549153745e-01,3.996036182276526127e-01
-2.668301656092792723e-05,-9.939923474415113453e-05,1.070649123016832599e-01,3.988368528886740427e-01
-2.602191031046057349e-05,-9.920007434554543879e-05,1.044122406081826604e-01,3.980377269516946481e-01
-2.535867035246264009e-05,-9.899277955577624462e-05,1.017510074685233634e-01,3.972059619810229258e-01
